name,write_execute_size,number_total_entropy,max_total_entropy,min_total_entropy,delta_total_entropy,mean_total_entropy,median_total_entropy,variance_total_entropy,stdev_total_entropy,number_oep_section_entropy,max_oep_section_entropy,min_oep_section_entropy,delta_oep_section_entropy,mean_oep_section_entropy,median_oep_section_entropy,variance_oep_section_entropy,stdev_oep_section_entropy,initial_iat_dll,initial_iat_func,initial_iat_malicious_func,reconstructed_iat_dll,reconstructed_iat_func,reconstructed_iat_malicious_func,initial_iat_called_generic_func,initial_iat_called_malicious_func,initial_iat_called_all_func,dynamic_called_generic_func,dynamic_called_malicious_func,dynamic_called_all_func,discovered_called_generic_func,discovered_called_malicious_func,discovered_called_all_func,number_add_exec_permission,number_add_write_permisison,executed_byte_0,executed_byte_1,executed_byte_2,executed_byte_3,executed_byte_4,executed_byte_5,executed_byte_6,executed_byte_7,executed_byte_8,executed_byte_9,executed_byte_10,executed_byte_11,executed_byte_12,executed_byte_13,executed_byte_14,executed_byte_15,executed_byte_16,executed_byte_17,executed_byte_18,executed_byte_19,executed_byte_20,executed_byte_21,executed_byte_22,executed_byte_23,executed_byte_24,executed_byte_25,executed_byte_26,executed_byte_27,executed_byte_28,executed_byte_29,executed_byte_30,executed_byte_31,executed_byte_32,executed_byte_33,executed_byte_34,executed_byte_35,executed_byte_36,executed_byte_37,executed_byte_38,executed_byte_39,executed_byte_40,executed_byte_41,executed_byte_42,executed_byte_43,executed_byte_44,executed_byte_45,executed_byte_46,executed_byte_47,executed_byte_48,executed_byte_49,executed_byte_50,executed_byte_51,executed_byte_52,executed_byte_53,executed_byte_54,executed_byte_55,executed_byte_56,executed_byte_57,executed_byte_58,executed_byte_59,executed_byte_60,executed_byte_61,executed_byte_62,executed_byte_63,GetProcAddress,LoadLibrary,Exitprocess,GetModuleHandle,VirtualAlloc,VirtualFree,GetModuleFilename,CreateFile,RegQueryValueEx,MessageBox,GetCommandLine,VirtualProtect,GetStartupInfo,GetStdHandle,RegOpenKeyEx
psshutdown.exe,-1,3863,6.088363350590921,1.1863212948576245,4.902042055733297,4.82071096655218,5.756003626432248,1.8371910326155019,1.3554302020449087,2527,6.598352888567001,6.440352121743866,0.15800076682313424,6.598290363530664,6.598352888567001,9.879003686861273e-06,0.003143088240387354,9,136,4,1,92,0,58,2,60,20,0,20,638,1,639,-1,-1,232,229,112,0,0,85,139,236,131,236,16,161,192,144,65,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,59,199,187,0,0,255,255,116,13,161,192,144,65,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,59,199,187,0,158,0,0,0,0,0,0,0,0,0,0,0,0,8,0
dvd+rw-mediainfo.exe,-1,94,6.284131023056132,4.333548364014368,1.9505826590417632,4.866679772869658,4.54323922272367,0.2502360133622907,0.500235957686261,16,6.163815597718724,5.970147224155738,0.1936683735629856,5.982251497503425,5.970147224155738,0.002344214932408259,0.0484170933907464,2,31,0,0,0,0,13,1,14,0,0,0,204,1,205,-1,-1,85,137,229,131,236,8,199,4,36,1,0,0,0,255,21,48,193,64,0,232,216,254,255,255,85,137,229,83,131,236,36,199,4,36,80,17,64,0,232,245,72,0,0,255,37,12,193,64,0,131,236,4,232,85,70,0,0,85,137,229,83,156,156,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
PsInfo.exe,-1,3955,6.22854839363827,1.3418838333164391,4.886664560321831,5.387478375309312,5.560989149639666,0.7365288277130598,0.8582125772284276,2484,6.612875916673919,5.765921443681676,0.8469544729922429,6.137620415666435,6.138328909138741,0.0004253209457256454,0.02062331073629172,10,135,2,0,124,0,50,2,52,20,0,20,687,1,688,-1,-1,232,214,151,0,0,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,144,177,66,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,161,144,177,66,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,141,69,244,166,0,0,0,0,0,0,0,0,0,0,0,0,10,0
psping.exe,-1,3915,6.215950886879265,4.126801281941495,2.089149604937769,5.526811389595304,5.896739436121016,0.28312155141283085,0.5320916757597612,2527,6.568095707754392,5.568416232709639,0.9996794750447533,6.02477803888121,6.029827607553091,0.00246808958766215,0.049679871051182795,9,136,2,1,128,0,0,0,0,20,0,20,693,2,695,-1,-1,232,238,130,0,0,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,144,18,34,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,161,144,18,34,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,141,69,244,170,0,0,0,0,0,0,0,0,0,0,0,0,11,0
streams.exe,-1,3679,6.1153986661834345,2.9711118511915036,3.144286814991931,5.8036973849863,6.1153986661834345,0.307990746365705,0.5549691400120416,2621,6.615116802468473,6.501241835605315,0.11387496686315757,6.501285282750246,6.501241835605315,4.947542189273267e-06,0.0022243071256625663,6,100,2,0,120,0,56,2,58,20,0,20,638,1,639,-1,-1,232,48,88,0,0,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,80,211,65,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,161,80,211,65,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,141,69,244,160,0,0,0,0,0,0,0,0,0,0,0,0,11,0
gpgme-w32spawn.exe,-1,264,6.012153067051063,0.10891978885916881,5.903233278191895,1.589903300283434,0.10891978885916881,3.9148144651885395,1.97858900865959,15,5.964313349450227,5.8901777764001455,0.07413557305008123,5.959370977913554,5.964313349450227,0.0003664055460975953,0.019141722652300533,2,69,3,0,0,0,21,0,21,0,0,0,203,2,205,-1,-1,86,83,131,236,20,131,61,20,64,64,0,2,139,68,36,36,116,10,131,61,20,64,64,0,2,139,68,36,36,116,10,131,248,2,116,18,131,248,1,116,58,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
nltest.exe,-1,964,5.723651658772329,4.3885917256789515,1.335059933093378,5.106297891772294,5.588997357577433,0.34735932759467864,0.5893719772729941,576,6.242031138873722,5.132808187922606,1.109222950951116,6.187425632522617,6.187701809124327,0.001968923376199256,0.04437255205866861,11,177,1,0,65,0,0,0,0,1,0,1,414,3,417,-1,-1,232,93,10,0,0,139,255,85,139,236,131,236,16,161,224,177,24,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,0,255,255,59,199,116,13,161,224,177,24,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,65,0,0,0,0,0,0,0,0,0,0,0,0,2,0
7zFM.exe,-1,4316,6.109967900484948,2.254747784430191,3.855220116054757,5.163926655276633,6.046324776810827,1.2873452019090663,1.1346123575517175,3164,6.463315904936629,6.267075420029173,0.19624048490745594,6.35913201924406,6.383920906632356,0.0024802457683799524,0.04980206590473885,11,234,1,0,104,0,110,1,111,20,0,20,899,1,900,-1,-1,85,139,236,106,255,104,192,127,66,0,104,76,46,66,0,100,161,0,0,0,0,80,100,137,37,0,0,0,0,131,236,104,83,86,87,137,101,232,51,219,137,93,252,106,2,255,21,64,114,66,0,89,131,13,40,35,67,0,255,131,13,44,35,67,113,0,0,0,0,0,0,0,0,0,0,0,0,2,0
tile-small.exe,-1,6610,5.600884133194034,2.151024139547954,3.44985999364608,4.492179391413569,4.483664665682842,0.1543599176312789,0.3928866473059105,290,5.71554428471643,5.285373307923325,0.43017097679310545,5.286856656119164,5.285373307923325,0.0006380933423280499,0.02526050954213018,12,154,2,1,170,0,30,2,32,5,0,5,524,3,527,-1,-1,83,131,236,24,131,61,208,98,64,0,2,139,68,36,36,116,10,131,61,208,98,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,359,0,0,0,0,0,0,0,0,0,0,28,0,5,0
oilify.exe,-1,6651,5.7339070915389225,2.387127225399385,3.3467798661395376,3.126896630161183,2.7099137321125224,0.7738360706983743,0.8796795272702295,312,5.893781744242985,5.579951427188535,0.3138303170544505,5.58095729358935,5.579951427188535,0.000315671371482362,0.01776714303095357,10,124,2,1,170,0,32,2,34,5,0,5,523,3,526,-1,-1,83,131,236,24,131,61,112,96,64,0,2,139,68,36,36,116,10,131,61,112,96,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
compose.exe,-1,6588,5.964894989696305,2.165774207829523,3.799120781866782,4.529321482516655,4.52095585120342,0.15843628744296634,0.39804056004754884,258,6.03218523701809,5.620538765301302,0.4116464717167876,5.6221342942614445,5.620538765301302,0.0006567938669646511,0.025627989912684356,11,174,2,1,170,0,40,2,42,5,0,5,521,3,524,-1,-1,83,131,236,24,131,61,208,113,64,0,2,139,68,36,36,116,10,131,61,208,113,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
Miranda32.exe,-1,42407,5.435788724357838,3.800747050582967,1.6350416737748712,5.418367657356538,5.435061214538957,0.019133921243353006,0.1383254179222062,41755,6.31867662901246,6.107401910823593,0.211274718188867,6.31867156914614,6.31867662901246,1.069021830817511e-06,0.001033935119249516,3,29,2,0,76,0,18,1,19,1,0,1,297,1,298,-1,-1,232,207,2,0,0,139,13,4,80,64,0,86,87,191,78,230,64,187,190,0,0,255,255,59,207,116,4,139,13,4,80,64,0,86,87,191,78,230,64,187,190,0,0,255,255,59,207,116,4,232,148,255,255,255,85,139,236,131,236,20,131,101,244,0,76,0,0,0,0,0,0,0,0,0,0,0,0,3,0
movefile.exe,-1,3676,6.261577754691364,2.8456560139794727,3.415921740711891,5.857487114917218,6.261577754691364,0.4418931357244548,0.6647504311577803,2613,6.599949752244995,6.562846343281935,0.03710340896305997,6.599433032683809,6.599715138034301,1.032858502077995e-05,0.0032138116031870862,6,97,2,0,121,0,0,0,0,20,0,20,682,2,684,-1,-1,232,52,91,0,0,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,72,211,34,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,161,72,211,34,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,141,69,244,160,0,0,0,0,0,0,0,0,0,0,0,0,11,0
autorunsc.exe,-1,4062,6.118726082946899,2.4570527273370204,3.6616733556098784,4.247822881297538,4.4264738835664925,0.16512928647701514,0.406361029722358,2609,6.411939232336782,5.15575212513368,1.2561871072031021,5.156233607351849,5.15575212513368,0.0006048317548115362,0.024593327444889117,15,222,2,1,117,0,0,0,0,17,0,17,718,2,720,-1,-1,232,172,168,0,0,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,160,165,68,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,161,160,165,68,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,141,69,244,122,0,0,0,0,0,0,0,0,0,0,0,0,8,0
photocopy.exe,-1,6583,5.853576776685611,2.2902723488595176,3.5633044278260937,2.7689493520053294,2.3407907147868743,0.8240866390271939,0.9077921783245293,269,5.946560785811039,5.230544542421061,0.7160162433899782,5.233206312842585,5.230544542421061,0.0019058708579862322,0.043656280853804214,11,113,2,1,170,0,33,2,35,5,0,5,522,3,525,-1,-1,83,131,236,24,131,61,112,96,64,0,2,139,68,36,36,116,10,131,61,112,96,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
accesschk.exe,-1,4057,6.15024830521614,4.1390425169151825,2.0112057883009573,5.762242156748383,6.021625700441694,0.20823110727549454,0.4563234678114797,2725,6.581568880752977,6.016416303627575,0.565152577125402,6.215134746083163,6.215073153834829,6.379343774220069e-05,0.007987079425058993,8,168,2,1,117,0,0,0,0,17,0,17,712,2,714,-1,-1,232,166,134,0,0,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,128,29,14,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,161,128,29,14,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,141,69,244,122,0,0,0,0,0,0,0,0,0,0,0,0,8,0
sigcheck.exe,-1,4090,6.268346968895439,4.7993072777322165,1.4690396911632222,5.626118009627275,5.807503685643138,0.1210295260817835,0.3478929807883216,2631,6.603776573074546,5.927724190571287,0.6760523825032587,6.188265431597677,6.190203283234349,0.0006113929692813913,0.024726361828651445,14,192,2,1,120,0,0,0,0,17,0,17,719,2,721,-1,-1,232,246,203,0,0,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,96,60,63,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,161,96,60,63,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,141,69,244,124,0,0,0,0,0,0,0,0,0,0,0,0,9,0
choice.exe,-1,741,6.23184030363809,5.716955432284254,0.5148848713538356,5.9155448710821155,5.910432779750061,0.0018805954574001049,0.04336583283415764,741,6.357672210541367,6.155017614465803,0.2026545960755648,6.188916489900526,6.16875376186023,0.001620793680653455,0.04025908196486173,6,88,1,0,65,0,0,0,0,1,0,1,382,2,384,-1,-1,232,50,3,0,0,139,255,85,139,236,131,236,16,161,0,112,75,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,0,255,255,59,199,116,13,161,0,112,75,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,65,0,0,0,0,0,0,0,0,0,0,0,0,6,0
nova.exe,-1,6595,5.778690375802206,2.3635748407986337,3.4151155350035727,4.657172224621344,4.630890073321918,0.17279745120899803,0.41568912808611924,270,5.88977724645913,5.782119230434917,0.10765801602421288,5.782517963827599,5.782119230434917,4.292684597877658e-05,0.006551858208079337,13,163,2,1,170,0,33,2,35,5,0,5,526,3,529,-1,-1,83,131,236,24,131,61,144,96,64,0,2,139,68,36,36,116,10,131,61,144,96,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
lens-apply.exe,-1,6600,5.959403362404987,2.4257848952364696,3.5336184671685174,3.0750432486568307,2.638630486251787,0.9004600216177446,0.9489257197577399,286,5.85978573627837,5.773515248702239,0.08627048757613132,5.859484091216915,5.85978573627837,2.6023066526655344e-05,0.00510128087117886,11,120,2,1,170,0,31,2,33,5,0,5,523,3,526,-1,-1,83,131,236,24,131,61,48,64,64,0,2,139,68,36,36,116,10,131,61,48,64,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
tile-glass.exe,-1,6658,5.911581373867468,2.4257848952364696,3.485796478630998,3.0031009461561253,2.5267760413754585,1.0169688946526836,1.0084487565824471,344,5.819089472630073,5.680402733041737,0.13868673958833622,5.818686313503362,5.819089472630073,5.591282481872961e-05,0.007477487868176692,10,116,2,1,170,0,30,2,32,5,0,5,534,3,537,-1,-1,83,131,236,24,131,61,32,64,64,0,2,139,68,36,36,116,10,131,61,32,64,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
Netplwiz.exe,-1,6627,5.474460954496761,2.3500823269149174,3.124378627581844,2.994341265406573,2.5747651056749805,0.7833422153742978,0.8850662208977913,311,5.750652321540234,5.551525434963186,0.1991268865770479,5.750012042162173,5.750652321540234,0.00012749683909282476,0.011291449822446396,10,124,2,1,170,0,36,2,38,5,0,5,522,3,525,-1,-1,83,131,236,24,131,61,144,84,64,0,2,139,68,36,36,116,10,131,61,144,84,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
AkelAdmin.exe,-1,1609,5.51413916897754,4.344995941463733,1.169143227513807,4.815144516308672,4.813513108892126,0.030001923374163336,0.17321063297085237,975,6.147509189485448,5.551173086235705,0.596336103249743,6.146897562712884,6.147509189485448,0.0003647351261939365,0.019098039852140234,3,37,1,0,82,0,16,1,17,17,0,17,578,1,579,-1,-1,85,139,236,131,236,36,83,86,87,255,21,92,32,64,0,51,255,87,137,69,252,255,21,68,32,64,0,163,68,56,64,0,255,21,88,32,64,0,163,68,56,64,0,255,21,88,32,64,0,163,68,56,64,0,255,21,88,32,64,0,139,13,68,56,84,0,0,0,0,0,0,0,0,0,0,0,0,2,0
pagedfrg.exe,-1,8443,5.967405530640249,2.7095320240070153,3.257873506633234,5.337520657193419,5.371608277749825,0.13665711630940094,0.36967163308725887,1,6.600467776265281,6.600467776265281,0.0,-1.0,-1.0,-1.0,-1.0,7,125,4,4,88,0,50,3,53,16,0,16,640,2,642,-1,-1,85,139,236,106,255,104,64,162,64,0,104,40,120,64,0,100,161,0,0,0,0,80,100,137,37,0,0,0,0,131,236,88,83,86,87,137,101,232,255,21,108,160,64,0,51,210,138,212,137,21,56,117,66,0,139,200,129,225,255,0,0,0,137,13,100,0,0,0,4,0,0,0,0,0,0,0,0,5,0
diffraction.exe,-1,6592,5.63802120185422,4.267189054545659,1.370832147308561,4.559118975533788,4.3864575215226855,0.13664638818657304,0.3696571224615766,264,5.919113154826489,5.659108186088741,0.26000496873774814,5.918128287520664,5.919113154826489,0.00025607039306180826,0.016002199631982107,9,116,2,1,170,0,29,2,31,5,0,5,523,3,526,-1,-1,83,131,236,24,131,61,208,80,64,0,2,139,68,36,36,116,10,131,61,208,80,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
pssuspend.exe,-1,3788,6.353707715560987,2.1748866509392255,4.178821064621761,4.40437693739915,4.734269954895962,0.2637497101971414,0.5135656824566274,2610,6.612232432599933,6.0788981815762755,0.5333342510236578,6.079102524201189,6.0788981815762755,0.00010898292081033183,0.01043948853202741,6,122,2,1,125,0,0,0,0,20,0,20,683,2,685,-1,-1,232,130,105,0,0,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,208,48,0,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,161,208,48,0,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,141,69,244,166,0,0,0,0,0,0,0,0,0,0,0,0,11,0
notepad.exe,-1,1469,7.131788642410175,2.162378616929323,4.969410025480852,5.107460651955098,6.131360200847199,3.053124876818982,1.747319340252085,1087,6.736854304054087,6.168149502738323,0.5687048013157643,6.487231984026064,6.54733716747286,0.024871100168782283,0.15770573917515585,14,241,0,0,148,0,0,0,0,1,0,1,448,3,451,-1,-1,232,197,249,255,255,139,255,85,139,236,131,236,16,161,16,192,91,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,0,255,255,59,199,15,133,168,60,0,0,161,16,192,91,0,131,101,248,0,131,101,252,0,83,87,191,78,230,158,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cacheset.exe,-1,8375,6.592337081268095,3.47859426509307,3.113742816175025,5.8054704839003755,5.9105698859935245,0.1822342420473861,0.4268890277898767,7369,6.650462730646776,6.626303089214776,0.024159641432,6.650459452095896,6.650462730646776,7.92086136684504e-08,0.0002814402488423616,6,87,4,3,95,0,40,3,43,19,0,19,622,2,624,-1,-1,85,139,236,106,255,104,120,113,64,0,104,200,78,64,0,100,161,0,0,0,0,80,100,137,37,0,0,0,0,131,236,88,83,86,87,137,101,232,255,21,204,112,64,0,51,210,138,212,137,21,244,45,66,0,139,200,129,225,255,0,0,0,137,13,139,0,0,0,4,0,0,0,0,0,0,0,0,8,0
DocFetcher-8192_64-bit-Java.exe,-1,2020,5.908137171007938,2.3181653424269815,3.589971828580956,5.214198751074766,5.690243505160769,0.8215441149374803,0.9063907076628049,1218,6.117825912165779,5.829596694651055,0.28822921751472386,6.1140244595884266,6.117825912165779,0.0010780265041608512,0.03283331393814598,5,87,1,0,83,0,42,1,43,17,0,17,583,1,584,-1,-1,85,137,229,131,236,8,199,4,36,2,0,0,0,255,21,140,2,65,0,232,168,254,255,255,85,137,229,83,131,236,36,141,93,248,199,4,36,0,16,64,0,232,162,60,0,0,255,37,112,2,65,0,131,236,4,232,34,57,0,0,85,137,229,219,85,0,0,0,0,0,0,0,0,0,0,0,0,2,0
guillotine.exe,-1,4536,5.86433512129376,2.3060544708748294,3.55828065041893,4.127106607158661,4.025034684155462,0.3032507803433132,0.5506821046150975,259,5.891161389464864,5.797621056665941,0.09354033279892349,5.890800229878768,5.891161389464864,3.3782987876962785e-05,0.005812313470294147,6,91,2,1,75,0,35,2,37,2,0,2,497,3,500,-1,-1,83,131,236,24,131,61,20,48,64,0,2,139,68,36,36,116,10,131,61,20,48,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,187,0,0,0,0,0,0,0,0,0,0,28,0,2,0
Updater.exe,-1,1049,6.031340920476102,3.211420219300941,2.819920701175161,4.930738411397397,5.334983728205867,0.6332555763248716,0.7957735710143129,40,6.588068814465648,6.547502823687974,0.0405659907776732,6.587054664696206,6.588068814465648,4.113999019435668e-05,0.006414046319941623,6,89,2,0,68,0,0,0,0,8,0,8,425,3,428,-1,-1,232,122,23,0,0,139,255,85,139,236,131,236,16,161,144,208,7,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,0,255,255,59,199,116,13,161,144,208,7,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,69,0,0,0,0,0,0,0,0,0,0,0,0,7,0
checkerboard.exe,-1,6630,5.9038347612629565,2.3880600024742002,3.5157747587887562,3.0329618154470355,2.581930030208247,0.9395934596667231,0.9693262916411187,316,5.82704381458671,5.82285345177733,0.0041903628093802325,5.827030553944908,5.82704381458671,5.556690023492721e-08,0.00023572632486620413,10,118,2,1,170,0,31,2,33,5,0,5,524,3,527,-1,-1,83,131,236,24,131,61,32,64,64,0,2,139,68,36,36,116,10,131,61,32,64,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
DocFetcher-512.exe,-1,2020,5.90427136669672,2.0603997209374483,3.8438716457592714,5.1916887501104005,5.689084956183096,0.9444149319124214,0.9718101316164703,1218,6.117825912165779,5.829596694651055,0.28822921751472386,6.1140244595884266,6.117825912165779,0.0010780265041608512,0.03283331393814598,5,87,1,0,83,0,42,1,43,17,0,17,583,1,584,-1,-1,85,137,229,131,236,8,199,4,36,2,0,0,0,255,21,140,2,65,0,232,168,254,255,255,85,137,229,83,131,236,36,141,93,248,199,4,36,0,16,64,0,232,162,60,0,0,255,37,112,2,65,0,131,236,4,232,34,57,0,0,85,137,229,219,85,0,0,0,0,0,0,0,0,0,0,0,0,2,0
WinList.exe,-1,1852,5.795347249785094,3.359382160891053,2.4359650888940414,5.028275154519321,5.505796385795799,0.4642957745023085,0.6813925260100147,1118,5.721650816055821,5.534897339450621,0.18675347660519925,5.721483773590163,5.721650816055821,3.119576120226181e-05,0.005585316571355809,4,67,0,1,93,0,48,0,48,20,0,20,601,2,603,-1,-1,85,137,229,131,236,8,199,4,36,2,0,0,0,255,21,224,113,64,0,232,168,254,255,255,85,137,229,83,131,236,36,141,93,248,199,4,36,0,16,64,0,232,58,32,0,0,255,37,196,113,64,0,131,236,4,232,98,24,0,0,85,137,229,219,129,0,0,0,0,0,0,0,0,0,0,0,0,5,0
tile-paper.exe,-1,6632,5.719635805335294,2.363485115874425,3.356150689460869,4.524053664962675,4.473109254384492,0.18928778581724875,0.43507216162063134,315,5.950999775926976,5.790011602746089,0.1609881731808871,5.950488702361323,5.950999775926976,8.227679969561681e-05,0.009070655968319866,11,133,2,1,170,0,32,2,34,5,0,5,523,3,526,-1,-1,83,131,236,24,131,61,208,80,64,0,2,139,68,36,36,116,10,131,61,208,80,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
colormap-remap.exe,-1,7107,5.7783471501990515,1.7035459641454835,4.074801186053568,4.166941729111691,4.110348488931462,0.2599284876501253,0.5098318229084227,317,5.829708297865587,5.798018236658163,0.031690061207424236,5.829608329218245,5.829708297865587,3.1680125530924114e-06,0.001779891163271623,11,149,2,1,170,0,32,2,34,5,0,5,524,3,527,-1,-1,83,131,236,24,131,61,20,64,64,0,2,139,68,36,36,116,10,131,61,20,64,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
cli-32.exe,-1,90,6.4243418232539815,4.013835895715146,2.4105059275388356,5.07729242303251,5.529974477196783,0.7325053977340752,0.8558652918152921,37,6.614936202435538,6.541395117606749,0.07354108482878896,6.559182481163802,6.541395117606749,0.001012012633311041,0.03181214600291909,1,79,4,0,6,0,35,3,38,3,0,3,187,1,188,-1,-1,232,140,62,0,0,139,255,85,139,236,131,236,16,161,128,18,65,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,0,255,255,59,199,116,13,161,128,18,65,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0
CheckDisk.exe,-1,25034,6.051704071893086,2.501389536251093,3.550314535641993,5.878203984877507,5.951492038288688,0.11886447857411166,0.3447672817628025,23887,6.400906904160793,6.367412168376413,0.033494735784380225,6.372327383088532,6.371605040181855,2.0650958162157052e-05,0.004544332532084008,10,227,1,0,90,0,137,1,138,19,0,19,671,1,672,-1,-1,106,112,104,16,212,64,0,232,228,1,0,0,104,76,202,64,0,100,161,0,0,0,0,80,100,137,37,0,0,0,0,139,68,36,16,137,108,36,16,141,108,36,16,43,224,83,86,87,139,69,248,137,101,232,80,139,69,252,199,69,252,255,255,255,94,0,0,0,0,0,0,0,0,0,0,0,0,2,0
control.exe,-1,4163,6.8261616074596665,4.573647114156236,2.2525144933034307,5.3293502290785755,5.544000198514707,0.16142352226982712,0.4017754625034076,4163,5.877343411569761,4.073217725754355,1.8041256858154062,5.477352656301713,5.877343411569761,0.5571040953279015,0.7463940616912098,7,50,0,3,96,0,0,0,0,3,0,3,841,3,844,-1,-1,232,252,2,0,0,139,255,85,139,236,131,236,16,161,0,64,15,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,0,255,255,59,199,116,13,161,0,64,15,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,107,0,0,0,0,0,0,0,0,0,0,0,0,3,0
